wahlkreis_id;partei;jahr;anzahl
236;SPD;2021;28123
236;AfD;2021;13279
236;FDP;2021;9821
236;GRÜNE;2021;22728
236;DIE LINKE;2021;3625
236;FREIE WÄHLER;2021;8708
236;ÖDP;2021;1287
236;Tierschutzpartei;2021;0
236;BP;2021;491
236;Die PARTEI;2021;1627
236;PIRATEN;2021;0
236;HEIMAT (2021: NPD);2021;0
236;V-Partei³;2021;0
236;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
236;MLPD;2021;179
236;DKP;2021;0
236;dieBasis;2021;2361
236;Bündnis C;2021;0
236;III. Weg;2021;0
236;du.;2021;0
236;Wir Bürger (2021: LKR);2021;0
236;Die Humanisten;2021;0
236;Team Todenhöfer;2021;0
236;UNABHÄNGIGE;2021;0
236;Volt;2021;726
236;EB: Roensch 236;2021;114
237;CSU;2021;54465
237;SPD;2021;24840
237;AfD;2021;10777
237;FDP;2021;9182
237;GRÜNE;2021;14064
237;DIE LINKE;2021;2577
237;FREIE WÄHLER;2021;7754
237;ÖDP;2021;934
237;Tierschutzpartei;2021;0
237;BP;2021;0
237;Die PARTEI;2021;1709
237;PIRATEN;2021;0
237;HEIMAT (2021: NPD);2021;0
237;V-Partei³;2021;0
237;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
237;MLPD;2021;0
237;DKP;2021;0
237;dieBasis;2021;2028
237;Bündnis C;2021;0
237;III. Weg;2021;0
237;du.;2021;0
237;Wir Bürger (2021: LKR);2021;0
237;Die Humanisten;2021;0
237;Team Todenhöfer;2021;0
237;UNABHÄNGIGE;2021;0
237;Volt;2021;0
238;CSU;2021;44890
238;SPD;2021;32056
238;AfD;2021;11878
238;FDP;2021;6369
238;GRÜNE;2021;10581
238;DIE LINKE;2021;2337
238;FREIE WÄHLER;2021;9235
238;ÖDP;2021;1418
238;Tierschutzpartei;2021;0
238;BP;2021;222
238;Die PARTEI;2021;1872
238;PIRATEN;2021;0
238;HEIMAT (2021: NPD);2021;0
238;V-Partei³;2021;0
238;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
238;MLPD;2021;83
238;DKP;2021;0
238;dieBasis;2021;2002
238;Bündnis C;2021;0
238;III. Weg;2021;0
238;du.;2021;0
238;Wir Bürger (2021: LKR);2021;0
238;Die Humanisten;2021;0
238;Team Todenhöfer;2021;0
238;UNABHÄNGIGE;2021;0
238;Volt;2021;0
239;CSU;2021;51312
239;SPD;2021;29763
239;AfD;2021;14705
239;FDP;2021;6493
239;GRÜNE;2021;7941
239;DIE LINKE;2021;2651
239;FREIE WÄHLER;2021;7202
239;ÖDP;2021;508
239;Tierschutzpartei;2021;0
239;BP;2021;0
239;Die PARTEI;2021;1969
239;PIRATEN;2021;0
239;HEIMAT (2021: NPD);2021;0
239;V-Partei³;2021;0
239;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
239;MLPD;2021;0
239;DKP;2021;0
239;dieBasis;2021;1498
239;Bündnis C;2021;314
239;III. Weg;2021;0
239;du.;2021;0
239;Wir Bürger (2021: LKR);2021;0
239;Die Humanisten;2021;0
239;Team Todenhöfer;2021;0
239;UNABHÄNGIGE;2021;0
239;Volt;2021;0
239;EB: Löhnert 239;2021;99
240;CSU;2021;65163
240;SPD;2021;22103
240;AfD;2021;14416
240;FDP;2021;6480
240;GRÜNE;2021;10165
240;DIE LINKE;2021;2448
240;FREIE WÄHLER;2021;10430
240;ÖDP;2021;871
240;Tierschutzpartei;2021;0
240;BP;2021;619
240;Die PARTEI;2021;1954
240;PIRATEN;2021;0
240;HEIMAT (2021: NPD);2021;0
240;V-Partei³;2021;0
240;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
240;MLPD;2021;0
240;DKP;2021;0
240;dieBasis;2021;1748
240;Bündnis C;2021;0
240;III. Weg;2021;0
240;du.;2021;0
240;Wir Bürger (2021: LKR);2021;0
240;Die Humanisten;2021;0
240;Team Todenhöfer;2021;0
240;UNABHÄNGIGE;2021;0
240;Volt;2021;0
241;CSU;2021;73312
241;SPD;2021;33819
241;AfD;2021;18418
241;FDP;2021;13016
241;GRÜNE;2021;21343
241;DIE LINKE;2021;3798
241;FREIE WÄHLER;2021;16592
241;ÖDP;2021;2902
241;Tierschutzpartei;2021;0
241;BP;2021;0
241;Die PARTEI;2021;0
241;PIRATEN;2021;2180
241;HEIMAT (2021: NPD);2021;447
241;V-Partei³;2021;0
241;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
241;MLPD;2021;0
241;DKP;2021;0
241;dieBasis;2021;5167
241;Bündnis C;2021;0
241;III. Weg;2021;0
241;du.;2021;0
241;Wir Bürger (2021: LKR);2021;0
241;Die Humanisten;2021;0
241;Team Todenhöfer;2021;0
241;UNABHÄNGIGE;2021;0
241;Volt;2021;0
242;CSU;2021;54223
242;SPD;2021;32036
242;AfD;2021;10669
242;FDP;2021;10382
242;GRÜNE;2021;29923
242;DIE LINKE;2021;0
242;FREIE WÄHLER;2021;7888
242;ÖDP;2021;2080
242;Tierschutzpartei;2021;0
242;BP;2021;0
242;Die PARTEI;2021;2578
242;PIRATEN;2021;1259
242;HEIMAT (2021: NPD);2021;0
242;V-Partei³;2021;0
242;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
242;MLPD;2021;188
242;DKP;2021;0
242;dieBasis;2021;2619
242;Bündnis C;2021;0
242;III. Weg;2021;0
242;du.;2021;0
242;Wir Bürger (2021: LKR);2021;0
242;Die Humanisten;2021;0
242;Team Todenhöfer;2021;0
242;UNABHÄNGIGE;2021;0
242;Volt;2021;0
242;EB: Kunstmann 242;2021;127
242;EB: Kalupner 242;2021;93
242;EB: Henig 242;2021;366
243;CSU;2021;65876
243;SPD;2021;47153
243;AfD;2021;16858
243;FDP;2021;12883
243;GRÜNE;2021;27111
243;DIE LINKE;2021;6221
243;FREIE WÄHLER;2021;10340
243;ÖDP;2021;1685
243;Tierschutzpartei;2021;0
243;BP;2021;507
243;Die PARTEI;2021;3090
243;PIRATEN;2021;0
243;HEIMAT (2021: NPD);2021;0
243;V-Partei³;2021;0
243;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
243;MLPD;2021;0
243;DKP;2021;0
243;dieBasis;2021;3750
243;Bündnis C;2021;0
243;III. Weg;2021;0
243;du.;2021;0
243;Wir Bürger (2021: LKR);2021;0
243;Die Humanisten;2021;416
243;Team Todenhöfer;2021;0
243;UNABHÄNGIGE;2021;0
243;Volt;2021;611
244;CSU;2021;41027
244;SPD;2021;31616
244;AfD;2021;8485
244;FDP;2021;10882
244;GRÜNE;2021;32541
244;DIE LINKE;2021;7726
244;FREIE WÄHLER;2021;4286
244;ÖDP;2021;1813
244;Tierschutzpartei;2021;0
244;BP;2021;0
244;Die PARTEI;2021;0
244;PIRATEN;2021;1849
244;HEIMAT (2021: NPD);2021;0
244;V-Partei³;2021;0
244;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
244;MLPD;2021;149
244;DKP;2021;0
244;dieBasis;2021;2777
244;Bündnis C;2021;0
244;III. Weg;2021;0
244;du.;2021;0
244;Wir Bürger (2021: LKR);2021;0
244;Die Humanisten;2021;0
244;Team Todenhöfer;2021;0
244;UNABHÄNGIGE;2021;0
244;Volt;2021;856
244;EB: Eppel 244;2021;199
245;CSU;2021;44192
245;SPD;2021;31098
245;AfD;2021;13123
245;FDP;2021;8777
245;GRÜNE;2021;15566
245;DIE LINKE;2021;5184
245;FREIE WÄHLER;2021;5897
245;ÖDP;2021;1562
245;Tierschutzpartei;2021;0
245;BP;2021;0
245;Die PARTEI;2021;0
245;PIRATEN;2021;0
245;HEIMAT (2021: NPD);2021;0
245;V-Partei³;2021;0
245;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
245;MLPD;2021;0
245;DKP;2021;0
245;dieBasis;2021;2491
245;Bündnis C;2021;0
245;III. Weg;2021;0
245;du.;2021;0
245;Wir Bürger (2021: LKR);2021;0
245;Die Humanisten;2021;0
245;Team Todenhöfer;2021;0
245;UNABHÄNGIGE;2021;0
245;Volt;2021;533
246;CSU;2021;71478
246;SPD;2021;31806
246;AfD;2021;14944
246;FDP;2021;12596
246;GRÜNE;2021;25140
246;DIE LINKE;2021;5076
246;FREIE WÄHLER;2021;16528
246;ÖDP;2021;1534
246;Tierschutzpartei;2021;0
246;BP;2021;0
246;Die PARTEI;2021;2149
246;PIRATEN;2021;1696
246;HEIMAT (2021: NPD);2021;0
246;V-Partei³;2021;0
246;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
246;MLPD;2021;0
246;DKP;2021;0
246;dieBasis;2021;4720
246;Bündnis C;2021;0
246;III. Weg;2021;0
246;du.;2021;0
246;Wir Bürger (2021: LKR);2021;185
246;Die Humanisten;2021;0
246;Team Todenhöfer;2021;0
246;UNABHÄNGIGE;2021;0
246;Volt;2021;0
246;EB: Schlot 246;2021;431
247;CSU;2021;59269
247;SPD;2021;24893
247;AfD;2021;13954
247;FDP;2021;11683
247;GRÜNE;2021;19588
247;DIE LINKE;2021;3536
247;FREIE WÄHLER;2021;5087
247;ÖDP;2021;1580
247;Tierschutzpartei;2021;0
247;BP;2021;516
247;Die PARTEI;2021;2022
247;PIRATEN;2021;0
247;HEIMAT (2021: NPD);2021;0
247;V-Partei³;2021;0
247;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
247;MLPD;2021;157
247;DKP;2021;0
247;dieBasis;2021;2412
247;Bündnis C;2021;0
247;III. Weg;2021;0
247;du.;2021;0
247;Wir Bürger (2021: LKR);2021;490
247;Die Humanisten;2021;0
247;Team Todenhöfer;2021;0
247;UNABHÄNGIGE;2021;0
247;Volt;2021;0
247;EB: Lembach 247;2021;351
248;CSU;2021;67458
248;SPD;2021;32844
248;AfD;2021;17130
248;FDP;2021;12206
248;GRÜNE;2021;16467
248;DIE LINKE;2021;4475
248;FREIE WÄHLER;2021;14102
248;ÖDP;2021;1266
248;Tierschutzpartei;2021;0
248;BP;2021;0
248;Die PARTEI;2021;2438
248;PIRATEN;2021;0
248;HEIMAT (2021: NPD);2021;0
248;V-Partei³;2021;0
248;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
248;MLPD;2021;0
248;DKP;2021;0
248;dieBasis;2021;3783
248;Bündnis C;2021;0
248;III. Weg;2021;0
248;du.;2021;0
248;Wir Bürger (2021: LKR);2021;0
248;Die Humanisten;2021;0
248;Team Todenhöfer;2021;0
248;UNABHÄNGIGE;2021;0
248;Volt;2021;0
248;EB: Kaiser 248;2021;371
249;CSU;2021;60489
249;SPD;2021;33700
249;AfD;2021;12576
249;FDP;2021;9514
249;GRÜNE;2021;15813
249;DIE LINKE;2021;4070
249;FREIE WÄHLER;2021;15774
249;ÖDP;2021;1414
249;Tierschutzpartei;2021;0
249;BP;2021;0
249;Die PARTEI;2021;0
249;PIRATEN;2021;0
249;HEIMAT (2021: NPD);2021;0
249;V-Partei³;2021;0
249;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
249;MLPD;2021;0
249;DKP;2021;0
249;dieBasis;2021;3195
249;Bündnis C;2021;0
249;III. Weg;2021;0
249;du.;2021;0
249;Wir Bürger (2021: LKR);2021;240
249;Die Humanisten;2021;0
249;Team Todenhöfer;2021;0
249;UNABHÄNGIGE;2021;0
249;Volt;2021;0
250;CSU;2021;63697
250;SPD;2021;29037
250;AfD;2021;15468
250;FDP;2021;12408
250;GRÜNE;2021;14747
250;DIE LINKE;2021;6552
250;FREIE WÄHLER;2021;7761
250;ÖDP;2021;1229
250;Tierschutzpartei;2021;0
250;BP;2021;863
250;Die PARTEI;2021;0
250;PIRATEN;2021;0
250;HEIMAT (2021: NPD);2021;0
250;V-Partei³;2021;0
250;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
250;MLPD;2021;167
250;DKP;2021;0
250;dieBasis;2021;2758
250;Bündnis C;2021;0
250;III. Weg;2021;0
250;du.;2021;0
250;Wir Bürger (2021: LKR);2021;0
250;Die Humanisten;2021;0
250;Team Todenhöfer;2021;0
250;UNABHÄNGIGE;2021;1116
250;Volt;2021;0
251;CSU;2021;67651
251;SPD;2021;33125
251;AfD;2021;0
251;FDP;2021;19414
251;GRÜNE;2021;36295
251;DIE LINKE;2021;7522
251;FREIE WÄHLER;2021;9440
251;ÖDP;2021;2501
251;Tierschutzpartei;2021;0
251;BP;2021;0
251;Die PARTEI;2021;0
251;PIRATEN;2021;0
251;HEIMAT (2021: NPD);2021;0
251;V-Partei³;2021;0
251;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
251;MLPD;2021;0
251;DKP;2021;0
251;dieBasis;2021;4898
251;Bündnis C;2021;0
251;III. Weg;2021;0
251;du.;2021;0
251;Wir Bürger (2021: LKR);2021;0
251;Die Humanisten;2021;774
251;Team Todenhöfer;2021;0
251;UNABHÄNGIGE;2021;0
251;Volt;2021;0
251;EB: Schürer 251;2021;1884
252;CSU;2021;42780
252;SPD;2021;27453
252;AfD;2021;13431
252;FDP;2021;12880
252;GRÜNE;2021;31347
252;DIE LINKE;2021;7168
252;FREIE WÄHLER;2021;6540
252;ÖDP;2021;1637
252;Tierschutzpartei;2021;0
252;BP;2021;645
252;Die PARTEI;2021;2395
252;PIRATEN;2021;0
252;HEIMAT (2021: NPD);2021;0
252;V-Partei³;2021;954
252;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
252;MLPD;2021;166
252;DKP;2021;0
252;dieBasis;2021;3399
252;Bündnis C;2021;0
252;III. Weg;2021;0
252;du.;2021;0
252;Wir Bürger (2021: LKR);2021;0
252;Die Humanisten;2021;0
252;Team Todenhöfer;2021;0
252;UNABHÄNGIGE;2021;0
252;Volt;2021;697
252;EB: Kolb 252;2021;242
252;EB: Sirin 252;2021;577
253;CSU;2021;82423
253;SPD;2021;29435
253;AfD;2021;19660
253;FDP;2021;16032
253;GRÜNE;2021;24806
253;DIE LINKE;2021;3573
253;FREIE WÄHLER;2021;19230
253;ÖDP;2021;3100
253;Tierschutzpartei;2021;0
253;BP;2021;0
253;Die PARTEI;2021;0
253;PIRATEN;2021;0
253;HEIMAT (2021: NPD);2021;0
253;V-Partei³;2021;0
253;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
253;MLPD;2021;0
253;DKP;2021;0
253;dieBasis;2021;4693
253;Bündnis C;2021;0
253;III. Weg;2021;0
253;du.;2021;0
253;Wir Bürger (2021: LKR);2021;0
253;Die Humanisten;2021;0
253;Team Todenhöfer;2021;0
253;UNABHÄNGIGE;2021;0
253;Volt;2021;0
253;EB: Baydar 253;2021;135
254;CSU;2021;64045
254;SPD;2021;29872
254;AfD;2021;15723
254;FDP;2021;9915
254;GRÜNE;2021;11076
254;DIE LINKE;2021;3048
254;FREIE WÄHLER;2021;14834
254;ÖDP;2021;1420
254;Tierschutzpartei;2021;0
254;BP;2021;0
254;Die PARTEI;2021;0
254;PIRATEN;2021;0
254;HEIMAT (2021: NPD);2021;0
254;V-Partei³;2021;966
254;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
254;MLPD;2021;0
254;DKP;2021;0
254;dieBasis;2021;3895
254;Bündnis C;2021;0
254;III. Weg;2021;0
254;du.;2021;0
254;Wir Bürger (2021: LKR);2021;294
254;Die Humanisten;2021;0
254;Team Todenhöfer;2021;0
254;UNABHÄNGIGE;2021;836
254;Volt;2021;0
255;CSU;2021;69676
255;SPD;2021;29960
255;AfD;2021;22517
255;FDP;2021;14542
255;GRÜNE;2021;20621
255;DIE LINKE;2021;3466
255;FREIE WÄHLER;2021;13964
255;ÖDP;2021;1776
255;Tierschutzpartei;2021;3980
255;BP;2021;0
255;Die PARTEI;2021;0
255;PIRATEN;2021;1707
255;HEIMAT (2021: NPD);2021;0
255;V-Partei³;2021;0
255;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
255;MLPD;2021;0
255;DKP;2021;0
255;dieBasis;2021;3782
255;Bündnis C;2021;0
255;III. Weg;2021;0
255;du.;2021;0
255;Wir Bürger (2021: LKR);2021;0
255;Die Humanisten;2021;0
255;Team Todenhöfer;2021;0
255;UNABHÄNGIGE;2021;0
255;Volt;2021;900
255;EB: Langhans 255;2021;443
256;CSU;2021;53566
256;SPD;2021;28401
256;AfD;2021;14473
256;FDP;2021;23604
256;GRÜNE;2021;27817
256;DIE LINKE;2021;4911
256;FREIE WÄHLER;2021;16181
256;ÖDP;2021;2233
256;Tierschutzpartei;2021;0
256;BP;2021;0
256;Die PARTEI;2021;2269
256;PIRATEN;2021;0
256;HEIMAT (2021: NPD);2021;0
256;V-Partei³;2021;731
256;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
256;MLPD;2021;0
256;DKP;2021;0
256;dieBasis;2021;5508
256;Bündnis C;2021;0
256;III. Weg;2021;0
256;du.;2021;0
256;Wir Bürger (2021: LKR);2021;0
256;Die Humanisten;2021;0
256;Team Todenhöfer;2021;0
256;UNABHÄNGIGE;2021;0
256;Volt;2021;0
256;EB: Dorn 256;2021;444
257;CSU;2021;76399
257;SPD;2021;24288
257;AfD;2021;20021
257;FDP;2021;14258
257;GRÜNE;2021;24128
257;DIE LINKE;2021;6667
257;FREIE WÄHLER;2021;17819
257;ÖDP;2021;3120
257;Tierschutzpartei;2021;0
257;BP;2021;0
257;Die PARTEI;2021;2340
257;PIRATEN;2021;0
257;HEIMAT (2021: NPD);2021;0
257;V-Partei³;2021;782
257;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
257;MLPD;2021;0
257;DKP;2021;0
257;dieBasis;2021;7303
257;Bündnis C;2021;0
257;III. Weg;2021;0
257;du.;2021;0
257;Wir Bürger (2021: LKR);2021;0
257;Die Humanisten;2021;0
257;Team Todenhöfer;2021;0
257;UNABHÄNGIGE;2021;0
257;Volt;2021;0
258;CDU;2021;36605
258;SPD;2021;20012
258;GRÜNE;2021;62594
258;FDP;2021;16504
258;AfD;2021;6295
258;DIE LINKE;2021;6447
258;Tierschutzpartei;2021;1528
258;Die PARTEI;2021;1684
258;FREIE WÄHLER;2021;1281
258;PIRATEN;2021;0
258;ÖDP;2021;0
258;HEIMAT (2021: NPD);2021;0
258;DiB;2021;213
258;MLPD;2021;125
258;DKP;2021;0
258;dieBasis;2021;1985
258;Bündnis C;2021;0
258;BÜRGERBEWEGUNG;2021;216
258;BÜNDNIS21;2021;0
258;Wir Bürger (2021: LKR);2021;0
258;Die Humanisten;2021;256
258;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
258;Team Todenhöfer;2021;0
258;Volt;2021;877
258;BüSo;2021;34
258;EB: Ressdorf 258;2021;26
259;CDU;2021;34312
259;SPD;2021;27224
259;GRÜNE;2021;31446
259;FDP;2021;14678
259;AfD;2021;9603
259;DIE LINKE;2021;6294
259;Tierschutzpartei;2021;1763
259;Die PARTEI;2021;1674
259;FREIE WÄHLER;2021;1833
259;PIRATEN;2021;0
259;ÖDP;2021;0
259;HEIMAT (2021: NPD);2021;0
259;DiB;2021;0
259;MLPD;2021;189
259;DKP;2021;0
259;dieBasis;2021;1778
259;Bündnis C;2021;0
259;BÜRGERBEWEGUNG;2021;317
259;BÜNDNIS21;2021;0
259;Wir Bürger (2021: LKR);2021;0
259;Die Humanisten;2021;220
259;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
259;Team Todenhöfer;2021;0
259;Volt;2021;732
259;BüSo;2021;28
259;EB: Demir 259;2021;373
260;CDU;2021;57504
260;SPD;2021;40844
260;GRÜNE;2021;30211
260;FDP;2021;32184
260;AfD;2021;16175
260;DIE LINKE;2021;4548
260;Tierschutzpartei;2021;0
260;Die PARTEI;2021;1815
260;FREIE WÄHLER;2021;4790
260;PIRATEN;2021;0
260;ÖDP;2021;783
260;HEIMAT (2021: NPD);2021;0
260;DiB;2021;320
260;MLPD;2021;170
260;DKP;2021;0
260;dieBasis;2021;2856
260;Bündnis C;2021;0
260;BÜRGERBEWEGUNG;2021;0
260;BÜNDNIS21;2021;0
260;Wir Bürger (2021: LKR);2021;0
260;Die Humanisten;2021;0
260;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
260;Team Todenhöfer;2021;0
260;Volt;2021;665
260;EB: Miller 260;2021;239
260;EB: Tolzin 260;2021;690
261;CDU;2021;41976
261;SPD;2021;28501
261;GRÜNE;2021;24058
261;FDP;2021;16011
261;AfD;2021;9123
261;DIE LINKE;2021;3477
261;Tierschutzpartei;2021;0
261;Die PARTEI;2021;1758
261;FREIE WÄHLER;2021;2844
261;PIRATEN;2021;0
261;ÖDP;2021;0
261;HEIMAT (2021: NPD);2021;0
261;DiB;2021;0
261;MLPD;2021;206
261;DKP;2021;0
261;dieBasis;2021;2256
261;Bündnis C;2021;0
261;BÜRGERBEWEGUNG;2021;0
261;BÜNDNIS21;2021;0
261;Wir Bürger (2021: LKR);2021;0
261;Die Humanisten;2021;306
261;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
261;Team Todenhöfer;2021;0
261;Volt;2021;504
262;CDU;2021;49506
262;SPD;2021;34617
262;GRÜNE;2021;29619
262;FDP;2021;22765
262;AfD;2021;13597
262;DIE LINKE;2021;3970
262;Tierschutzpartei;2021;0
262;Die PARTEI;2021;2428
262;FREIE WÄHLER;2021;3948
262;PIRATEN;2021;0
262;ÖDP;2021;0
262;HEIMAT (2021: NPD);2021;0
262;DiB;2021;513
262;MLPD;2021;95
262;DKP;2021;0
262;dieBasis;2021;3417
262;Bündnis C;2021;0
262;BÜRGERBEWEGUNG;2021;0
262;BÜNDNIS21;2021;0
262;Wir Bürger (2021: LKR);2021;0
262;Die Humanisten;2021;0
262;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
262;Team Todenhöfer;2021;0
262;Volt;2021;0
263;CDU;2021;41558
263;SPD;2021;31824
263;GRÜNE;2021;15932
263;FDP;2021;16481
263;AfD;2021;15818
263;DIE LINKE;2021;2958
263;Tierschutzpartei;2021;0
263;Die PARTEI;2021;2033
263;FREIE WÄHLER;2021;4394
263;PIRATEN;2021;0
263;ÖDP;2021;0
263;HEIMAT (2021: NPD);2021;0
263;DiB;2021;0
263;MLPD;2021;170
263;DKP;2021;0
263;dieBasis;2021;2839
263;Bündnis C;2021;0
263;BÜRGERBEWEGUNG;2021;0
263;BÜNDNIS21;2021;0
263;Wir Bürger (2021: LKR);2021;0
263;Die Humanisten;2021;0
263;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
263;Team Todenhöfer;2021;0
263;Volt;2021;0
264;CDU;2021;50566
264;SPD;2021;39642
264;GRÜNE;2021;26224
264;FDP;2021;27123
264;AfD;2021;15196
264;DIE LINKE;2021;4464
264;Tierschutzpartei;2021;0
264;Die PARTEI;2021;2381
264;FREIE WÄHLER;2021;3280
264;PIRATEN;2021;0
264;ÖDP;2021;0
264;HEIMAT (2021: NPD);2021;0
264;DiB;2021;460
264;MLPD;2021;156
264;DKP;2021;0
264;dieBasis;2021;4257
264;Bündnis C;2021;0
264;BÜRGERBEWEGUNG;2021;0
264;BÜNDNIS21;2021;0
264;Wir Bürger (2021: LKR);2021;0
264;Die Humanisten;2021;0
264;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
264;Team Todenhöfer;2021;0
264;Volt;2021;658
265;CDU;2021;50297
265;SPD;2021;31409
265;GRÜNE;2021;34663
265;FDP;2021;23891
265;AfD;2021;14392
265;DIE LINKE;2021;4886
265;Tierschutzpartei;2021;0
265;Die PARTEI;2021;2114
265;FREIE WÄHLER;2021;3803
265;PIRATEN;2021;0
265;ÖDP;2021;929
265;HEIMAT (2021: NPD);2021;0
265;DiB;2021;0
265;MLPD;2021;0
265;DKP;2021;0
265;dieBasis;2021;2960
265;Bündnis C;2021;0
265;BÜRGERBEWEGUNG;2021;0
265;BÜNDNIS21;2021;0
265;Wir Bürger (2021: LKR);2021;0
265;Die Humanisten;2021;0
265;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
265;Team Todenhöfer;2021;0
265;Volt;2021;684
265;EB: Gibanica 265;2021;224
265;EB: Novotny 265;2021;291
266;CDU;2021;56249
266;SPD;2021;41708
266;GRÜNE;2021;29015
266;FDP;2021;22792
266;AfD;2021;18478
266;DIE LINKE;2021;4357
266;Tierschutzpartei;2021;0
266;Die PARTEI;2021;2601
266;FREIE WÄHLER;2021;4218
266;PIRATEN;2021;0
266;ÖDP;2021;1058
266;HEIMAT (2021: NPD);2021;0
266;DiB;2021;610
266;MLPD;2021;0
266;DKP;2021;0
266;dieBasis;2021;3655
266;Bündnis C;2021;0
266;BÜRGERBEWEGUNG;2021;0
266;BÜNDNIS21;2021;0
266;Wir Bürger (2021: LKR);2021;0
266;Die Humanisten;2021;0
266;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
266;Team Todenhöfer;2021;0
266;Volt;2021;0
266;EB: Hartmann 266;2021;310
267;CDU;2021;50299
267;SPD;2021;43887
267;GRÜNE;2021;23018
267;FDP;2021;24748
267;AfD;2021;23093
267;DIE LINKE;2021;4237
267;Tierschutzpartei;2021;0
267;Die PARTEI;2021;2988
267;FREIE WÄHLER;2021;4595
267;PIRATEN;2021;0
267;ÖDP;2021;0
267;HEIMAT (2021: NPD);2021;0
267;DiB;2021;0
267;MLPD;2021;225
267;DKP;2021;0
267;dieBasis;2021;3354
267;Bündnis C;2021;0
267;BÜRGERBEWEGUNG;2021;0
267;BÜNDNIS21;2021;0
267;Wir Bürger (2021: LKR);2021;0
267;Die Humanisten;2021;497
267;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
267;Team Todenhöfer;2021;0
267;Volt;2021;0
268;CDU;2021;54894
268;SPD;2021;33568
268;GRÜNE;2021;25825
268;FDP;2021;19941
268;AfD;2021;20579
268;DIE LINKE;2021;4090
268;Tierschutzpartei;2021;0
268;Die PARTEI;2021;2425
268;FREIE WÄHLER;2021;3460
268;PIRATEN;2021;0
268;ÖDP;2021;1239
268;HEIMAT (2021: NPD);2021;0
268;DiB;2021;0
268;MLPD;2021;182
268;DKP;2021;0
268;dieBasis;2021;4923
268;Bündnis C;2021;0
268;BÜRGERBEWEGUNG;2021;0
268;BÜNDNIS21;2021;0
268;Wir Bürger (2021: LKR);2021;0
268;Die Humanisten;2021;0
268;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
268;Team Todenhöfer;2021;0
268;Volt;2021;0
269;CDU;2021;41176
269;SPD;2021;32904
269;GRÜNE;2021;15587
269;FDP;2021;16198
269;AfD;2021;15802
269;DIE LINKE;2021;3929
269;Tierschutzpartei;2021;0
269;Die PARTEI;2021;2308
269;FREIE WÄHLER;2021;3286
269;PIRATEN;2021;0
269;ÖDP;2021;0
269;HEIMAT (2021: NPD);2021;0
269;DiB;2021;0
269;MLPD;2021;138
269;DKP;2021;0
269;dieBasis;2021;3673
269;Bündnis C;2021;0
269;BÜRGERBEWEGUNG;2021;0
269;BÜNDNIS21;2021;0
269;Wir Bürger (2021: LKR);2021;0
269;Die Humanisten;2021;0
269;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
269;Team Todenhöfer;2021;0
269;Volt;2021;0
270;CDU;2021;61832
270;SPD;2021;36501
270;GRÜNE;2021;20364
270;FDP;2021;15708
270;AfD;2021;16988
270;DIE LINKE;2021;3905
270;Tierschutzpartei;2021;0
270;Die PARTEI;2021;2313
270;FREIE WÄHLER;2021;4477
270;PIRATEN;2021;0
270;ÖDP;2021;0
270;HEIMAT (2021: NPD);2021;0
270;DiB;2021;0
270;MLPD;2021;189
270;DKP;2021;0
270;dieBasis;2021;4114
270;Bündnis C;2021;0
270;BÜRGERBEWEGUNG;2021;0
270;BÜNDNIS21;2021;0
270;Wir Bürger (2021: LKR);2021;0
270;Die Humanisten;2021;0
270;Verjüngungsforschung (2021: Gesundheitsforschung);2021;0
270;Team Todenhöfer;2021;0
270;Volt;2021;542
271;CDU;2021;30921
