kurzbezeichnung;wahlkreis_id;jahr;anzahl
Die PARTEI;106;2017;0
FREIE WÄHLER;106;2017;0
Volksabstimmung;106;2017;0
ÖDP;106;2017;0
MLPD;106;2017;336
SGP;106;2017;0
AD-DEMOKRATEN;106;2017;0
BGE;106;2017;0
DiB;106;2017;0
DKP;106;2017;0
DM;106;2017;0
Die Humanisten;106;2017;0
Gesundheitsforschung;106;2017;0
Tierschutzpartei;106;2017;0
V-Partei³;106;2017;0
BüSo;106;2017;0
DIE RECHTE;106;2017;0
PDV;106;2017;0
CDU;107;2017;47950
SPD;107;2017;38727
GRÜNE;107;2017;11778
DIE LINKE;107;2017;18499
FDP;107;2017;13049
AfD;107;2017;11530
PIRATEN;107;2017;0
NPD;107;2017;0
Die PARTEI;107;2017;0
FREIE WÄHLER;107;2017;0
Volksabstimmung;107;2017;0
ÖDP;107;2017;0
MLPD;107;2017;295
SGP;107;2017;0
AD-DEMOKRATEN;107;2017;0
BGE;107;2017;0
DiB;107;2017;0
DKP;107;2017;0
DM;107;2017;0
Die Humanisten;107;2017;0
Gesundheitsforschung;107;2017;0
Tierschutzpartei;107;2017;0
V-Partei³;107;2017;0
BüSo;107;2017;0
DIE RECHTE;107;2017;0
PDV;107;2017;0
CDU;108;2017;69658
SPD;108;2017;45314
GRÜNE;108;2017;8131
DIE LINKE;108;2017;8535
FDP;108;2017;11471
AfD;108;2017;13675
PIRATEN;108;2017;0
NPD;108;2017;0
Die PARTEI;108;2017;0
FREIE WÄHLER;108;2017;1508
Volksabstimmung;108;2017;0
ÖDP;108;2017;0
MLPD;108;2017;0
SGP;108;2017;0
AD-DEMOKRATEN;108;2017;0
BGE;108;2017;0
DiB;108;2017;0
DKP;108;2017;0
DM;108;2017;0
Die Humanisten;108;2017;0
Gesundheitsforschung;108;2017;0
Tierschutzpartei;108;2017;0
V-Partei³;108;2017;0
BüSo;108;2017;0
DIE RECHTE;108;2017;0
PDV;108;2017;0
CDU;109;2017;57766
SPD;109;2017;31766
GRÜNE;109;2017;7814
DIE LINKE;109;2017;8921
FDP;109;2017;10225
AfD;109;2017;11910
PIRATEN;109;2017;0
NPD;109;2017;0
Die PARTEI;109;2017;1956
FREIE WÄHLER;109;2017;0
Volksabstimmung;109;2017;0
ÖDP;109;2017;0
MLPD;109;2017;0
SGP;109;2017;0
AD-DEMOKRATEN;109;2017;0
BGE;109;2017;0
DiB;109;2017;0
DKP;109;2017;0
DM;109;2017;0
Die Humanisten;109;2017;0
Gesundheitsforschung;109;2017;0
Tierschutzpartei;109;2017;0
V-Partei³;109;2017;0
EB: Müller-Horn;109;2017;85
BüSo;109;2017;0
DIE RECHTE;109;2017;0
PDV;109;2017;0
CDU;110;2017;65228
SPD;110;2017;39142
GRÜNE;110;2017;10140
DIE LINKE;110;2017;7815
FDP;110;2017;17673
AfD;110;2017;11196
PIRATEN;110;2017;0
NPD;110;2017;0
Die PARTEI;110;2017;2308
FREIE WÄHLER;110;2017;0
Volksabstimmung;110;2017;0
ÖDP;110;2017;0
MLPD;110;2017;171
SGP;110;2017;0
AD-DEMOKRATEN;110;2017;0
BGE;110;2017;0
DiB;110;2017;0
DKP;110;2017;0
DM;110;2017;0
Die Humanisten;110;2017;0
Gesundheitsforschung;110;2017;0
Tierschutzpartei;110;2017;0
V-Partei³;110;2017;0
BüSo;110;2017;0
DIE RECHTE;110;2017;0
PDV;110;2017;0
CDU;111;2017;82165
SPD;111;2017;42932
GRÜNE;111;2017;11478
DIE LINKE;111;2017;8747
FDP;111;2017;14233
AfD;111;2017;12035
PIRATEN;111;2017;0
NPD;111;2017;0
Die PARTEI;111;2017;0
FREIE WÄHLER;111;2017;0
Volksabstimmung;111;2017;0
ÖDP;111;2017;0
MLPD;111;2017;0
SGP;111;2017;0
AD-DEMOKRATEN;111;2017;0
BGE;111;2017;0
DiB;111;2017;0
DKP;111;2017;0
DM;111;2017;0
Die Humanisten;111;2017;0
Gesundheitsforschung;111;2017;0
Tierschutzpartei;111;2017;0
V-Partei³;111;2017;0
BüSo;111;2017;0
DIE RECHTE;111;2017;0
PDV;111;2017;0
CDU;112;2017;75375
SPD;112;2017;51197
GRÜNE;112;2017;8230
DIE LINKE;112;2017;7096
FDP;112;2017;12692
AfD;112;2017;11019
PIRATEN;112;2017;0
NPD;112;2017;0
Die PARTEI;112;2017;0
FREIE WÄHLER;112;2017;1606
Volksabstimmung;112;2017;0
ÖDP;112;2017;0
MLPD;112;2017;0
SGP;112;2017;0
AD-DEMOKRATEN;112;2017;0
BGE;112;2017;0
DiB;112;2017;0
DKP;112;2017;0
DM;112;2017;0
Die Humanisten;112;2017;0
Gesundheitsforschung;112;2017;0
Tierschutzpartei;112;2017;0
V-Partei³;112;2017;0
EB: Bovenkerk;112;2017;168
BüSo;112;2017;0
DIE RECHTE;112;2017;0
PDV;112;2017;0
CDU;113;2017;61849
SPD;113;2017;52085
GRÜNE;113;2017;8763
DIE LINKE;113;2017;9461
FDP;113;2017;12644
AfD;113;2017;13615
PIRATEN;113;2017;0
NPD;113;2017;0
Die PARTEI;113;2017;0
FREIE WÄHLER;113;2017;0
Volksabstimmung;113;2017;0
ÖDP;113;2017;0
MLPD;113;2017;264
SGP;113;2017;0
AD-DEMOKRATEN;113;2017;0
BGE;113;2017;0
DiB;113;2017;0
DKP;113;2017;0
DM;113;2017;0
Die Humanisten;113;2017;0
Gesundheitsforschung;113;2017;0
Tierschutzpartei;113;2017;0
V-Partei³;113;2017;0
BüSo;113;2017;0
DIE RECHTE;113;2017;0
PDV;113;2017;0
CDU;114;2017;48817
SPD;114;2017;42219
GRÜNE;114;2017;8063
DIE LINKE;114;2017;7418
FDP;114;2017;10769
AfD;114;2017;11294
PIRATEN;114;2017;1433
NPD;114;2017;0
Die PARTEI;114;2017;1846
FREIE WÄHLER;114;2017;0
Volksabstimmung;114;2017;0
ÖDP;114;2017;0
MLPD;114;2017;238
SGP;114;2017;0
AD-DEMOKRATEN;114;2017;0
BGE;114;2017;0
DiB;114;2017;0
DKP;114;2017;0
DM;114;2017;0
Die Humanisten;114;2017;0
Gesundheitsforschung;114;2017;0
Tierschutzpartei;114;2017;0
V-Partei³;114;2017;0
BüSo;114;2017;0
DIE RECHTE;114;2017;0
PDV;114;2017;0
CDU;115;2017;34053
SPD;115;2017;45455
GRÜNE;115;2017;6648
DIE LINKE;115;2017;8146
FDP;115;2017;8289
AfD;115;2017;13648
PIRATEN;115;2017;2012
NPD;115;2017;0
Die PARTEI;115;2017;0
FREIE WÄHLER;115;2017;0
Volksabstimmung;115;2017;0
ÖDP;115;2017;0
MLPD;115;2017;517
SGP;115;2017;0
AD-DEMOKRATEN;115;2017;0
BGE;115;2017;0
DiB;115;2017;0
DKP;115;2017;0
DM;115;2017;0
Die Humanisten;115;2017;0
Gesundheitsforschung;115;2017;0
Tierschutzpartei;115;2017;0
V-Partei³;115;2017;0
BüSo;115;2017;0
DIE RECHTE;115;2017;0
PDV;115;2017;0
CDU;116;2017;26522
SPD;116;2017;34799
GRÜNE;116;2017;4622
DIE LINKE;116;2017;8885
FDP;116;2017;7054
AfD;116;2017;16643
PIRATEN;116;2017;0
NPD;116;2017;0
Die PARTEI;116;2017;0
FREIE WÄHLER;116;2017;0
Volksabstimmung;116;2017;0
ÖDP;116;2017;0
MLPD;116;2017;368
SGP;116;2017;0
AD-DEMOKRATEN;116;2017;0
BGE;116;2017;0
DiB;116;2017;0
DKP;116;2017;0
DM;116;2017;0
Die Humanisten;116;2017;0
Gesundheitsforschung;116;2017;0
Tierschutzpartei;116;2017;0
V-Partei³;116;2017;0
EB: Datli;116;2017;1415
BüSo;116;2017;0
DIE RECHTE;116;2017;0
PDV;116;2017;0
CDU;117;2017;43077
SPD;117;2017;56987
GRÜNE;117;2017;8349
DIE LINKE;117;2017;11331
FDP;117;2017;9357
AfD;117;2017;18197
PIRATEN;117;2017;0
NPD;117;2017;0
Die PARTEI;117;2017;0
FREIE WÄHLER;117;2017;0
Volksabstimmung;117;2017;0
ÖDP;117;2017;0
MLPD;117;2017;269
SGP;117;2017;0
AD-DEMOKRATEN;117;2017;0
BGE;117;2017;0
DiB;117;2017;0
DKP;117;2017;0
DM;117;2017;0
Die Humanisten;117;2017;0
Gesundheitsforschung;117;2017;0
Tierschutzpartei;117;2017;0
V-Partei³;117;2017;0
DIE VIOLETTEN;117;2017;554
BüSo;117;2017;0
DIE RECHTE;117;2017;0
PDV;117;2017;0
CDU;118;2017;44219
SPD;118;2017;49226
GRÜNE;118;2017;8690
DIE LINKE;118;2017;9210
FDP;118;2017;12729
AfD;118;2017;16221
PIRATEN;118;2017;0
NPD;118;2017;0
Die PARTEI;118;2017;0
FREIE WÄHLER;118;2017;0
Volksabstimmung;118;2017;0
ÖDP;118;2017;0
MLPD;118;2017;339
SGP;118;2017;0
AD-DEMOKRATEN;118;2017;0
BGE;118;2017;0
DiB;118;2017;0
DKP;118;2017;0
DM;118;2017;0
Die Humanisten;118;2017;0
Gesundheitsforschung;118;2017;0
Tierschutzpartei;118;2017;0
V-Partei³;118;2017;0
DIE VIOLETTEN;118;2017;430
BüSo;118;2017;0
DIE RECHTE;118;2017;0
PDV;118;2017;0
CDU;119;2017;28912
SPD;119;2017;40601
GRÜNE;119;2017;5846
DIE LINKE;119;2017;8555
FDP;119;2017;7207
AfD;119;2017;17153
PIRATEN;119;2017;0
NPD;119;2017;0
Die PARTEI;119;2017;0
FREIE WÄHLER;119;2017;0
Volksabstimmung;119;2017;0
ÖDP;119;2017;0
MLPD;119;2017;257
SGP;119;2017;0
AD-DEMOKRATEN;119;2017;0
BGE;119;2017;0
DiB;119;2017;0
DKP;119;2017;223
DM;119;2017;0
Die Humanisten;119;2017;0
Gesundheitsforschung;119;2017;0
Tierschutzpartei;119;2017;0
V-Partei³;119;2017;0
BüSo;119;2017;0
DIE RECHTE;119;2017;0
PDV;119;2017;0
CDU;120;2017;56393
SPD;120;2017;46829
GRÜNE;120;2017;12511
DIE LINKE;120;2017;9846
FDP;120;2017;12639
AfD;120;2017;12306
PIRATEN;120;2017;0
NPD;120;2017;0
Die PARTEI;120;2017;0
FREIE WÄHLER;120;2017;0
Volksabstimmung;120;2017;0
ÖDP;120;2017;0
MLPD;120;2017;208
SGP;120;2017;0
AD-DEMOKRATEN;120;2017;0
BGE;120;2017;0
DiB;120;2017;0
DKP;120;2017;197
DM;120;2017;0
Die Humanisten;120;2017;0
Gesundheitsforschung;120;2017;0
Tierschutzpartei;120;2017;0
V-Partei³;120;2017;0
EB: Menga Nsibu;120;2017;1175
BüSo;120;2017;0
DIE RECHTE;120;2017;0
PDV;120;2017;0
CDU;121;2017;37792
SPD;121;2017;47257
GRÜNE;121;2017;6079
DIE LINKE;121;2017;8043
FDP;121;2017;8791
AfD;121;2017;13953
PIRATEN;121;2017;0
NPD;121;2017;0
Die PARTEI;121;2017;0
FREIE WÄHLER;121;2017;0
Volksabstimmung;121;2017;0
ÖDP;121;2017;0
MLPD;121;2017;327
SGP;121;2017;0
AD-DEMOKRATEN;121;2017;0
BGE;121;2017;0
DiB;121;2017;0
DKP;121;2017;0
DM;121;2017;0
Die Humanisten;121;2017;0
Gesundheitsforschung;121;2017;0
Tierschutzpartei;121;2017;0
V-Partei³;121;2017;0
BüSo;121;2017;0
DIE RECHTE;121;2017;0
PDV;121;2017;0
CDU;122;2017;46982
SPD;122;2017;56019
GRÜNE;122;2017;6363
DIE LINKE;122;2017;11502
FDP;122;2017;13903
AfD;122;2017;0
PIRATEN;122;2017;0
NPD;122;2017;0
Die PARTEI;122;2017;0
FREIE WÄHLER;122;2017;0
Volksabstimmung;122;2017;0
ÖDP;122;2017;0
MLPD;122;2017;1378
SGP;122;2017;0
AD-DEMOKRATEN;122;2017;0
BGE;122;2017;0
DiB;122;2017;0
DKP;122;2017;0
DM;122;2017;0
Die Humanisten;122;2017;0
Gesundheitsforschung;122;2017;0
Tierschutzpartei;122;2017;0
V-Partei³;122;2017;0
BüSo;122;2017;0
DIE RECHTE;122;2017;0
PDV;122;2017;0
CDU;123;2017;29768
SPD;123;2017;45017
GRÜNE;123;2017;5444
DIE LINKE;123;2017;7614
FDP;123;2017;7864
AfD;123;2017;19836
PIRATEN;123;2017;0
NPD;123;2017;0
Die PARTEI;123;2017;0
FREIE WÄHLER;123;2017;1276
Volksabstimmung;123;2017;0
ÖDP;123;2017;0
MLPD;123;2017;602
SGP;123;2017;0
AD-DEMOKRATEN;123;2017;0
BGE;123;2017;0
DiB;123;2017;0
DKP;123;2017;0
DM;123;2017;0
Die Humanisten;123;2017;0
Gesundheitsforschung;123;2017;0
Tierschutzpartei;123;2017;0
V-Partei³;123;2017;0
BüSo;123;2017;0
DIE RECHTE;123;2017;0
PDV;123;2017;0
CDU;124;2017;78579
SPD;124;2017;39584
GRÜNE;124;2017;8118
DIE LINKE;124;2017;7554
FDP;124;2017;10082
AfD;124;2017;9265
PIRATEN;124;2017;0
NPD;124;2017;0
Die PARTEI;124;2017;0
FREIE WÄHLER;124;2017;0
Volksabstimmung;124;2017;0
ÖDP;124;2017;0
MLPD;124;2017;0
SGP;124;2017;0
AD-DEMOKRATEN;124;2017;0
BGE;124;2017;0
DiB;124;2017;0
DKP;124;2017;0
DM;124;2017;0
Die Humanisten;124;2017;0
Gesundheitsforschung;124;2017;0
Tierschutzpartei;124;2017;0
V-Partei³;124;2017;0
BüSo;124;2017;0
DIE RECHTE;124;2017;0
PDV;124;2017;0
CDU;125;2017;50334
SPD;125;2017;55128
GRÜNE;125;2017;6522
DIE LINKE;125;2017;9505
FDP;125;2017;9667
AfD;125;2017;17756
PIRATEN;125;2017;0
NPD;125;2017;0
Die PARTEI;125;2017;0
FREIE WÄHLER;125;2017;0
Volksabstimmung;125;2017;0
ÖDP;125;2017;0
MLPD;125;2017;256
SGP;125;2017;0
AD-DEMOKRATEN;125;2017;0
BGE;125;2017;0
DiB;125;2017;0
DKP;125;2017;691
DM;125;2017;0
Die Humanisten;125;2017;0
Gesundheitsforschung;125;2017;0
Tierschutzpartei;125;2017;0
V-Partei³;125;2017;0
BüSo;125;2017;0
DIE RECHTE;125;2017;0
PDV;125;2017;0
CDU;126;2017;81496
SPD;126;2017;39412
GRÜNE;126;2017;10496
DIE LINKE;126;2017;6969
FDP;126;2017;14216
AfD;126;2017;0
PIRATEN;126;2017;0
NPD;126;2017;0
Die PARTEI;126;2017;0
FREIE WÄHLER;126;2017;3182
Volksabstimmung;126;2017;0
ÖDP;126;2017;0
MLPD;126;2017;0
SGP;126;2017;0
AD-DEMOKRATEN;126;2017;0
BGE;126;2017;0
DiB;126;2017;0
DKP;126;2017;0
DM;126;2017;0
Die Humanisten;126;2017;0
Gesundheitsforschung;126;2017;0
Tierschutzpartei;126;2017;0
V-Partei³;126;2017;0
BüSo;126;2017;0
DIE RECHTE;126;2017;0
PDV;126;2017;0
CDU;127;2017;79677
SPD;127;2017;36250
GRÜNE;127;2017;12680
DIE LINKE;127;2017;9577
FDP;127;2017;16195
AfD;127;2017;0
PIRATEN;127;2017;0
NPD;127;2017;0
Die PARTEI;127;2017;0
FREIE WÄHLER;127;2017;0
Volksabstimmung;127;2017;0
ÖDP;127;2017;0
MLPD;127;2017;0
SGP;127;2017;0
AD-DEMOKRATEN;127;2017;0
BGE;127;2017;0
DiB;127;2017;0
DKP;127;2017;0
DM;127;2017;0
Die Humanisten;127;2017;0
Gesundheitsforschung;127;2017;0
Tierschutzpartei;127;2017;0
V-Partei³;127;2017;0
BüSo;127;2017;0
DIE RECHTE;127;2017;0
FAMILIE;127;2017;0
PDV;127;2017;0
CDU;128;2017;67678
SPD;128;2017;45797
GRÜNE;128;2017;9857
DIE LINKE;128;2017;8520
FDP;128;2017;8533
AfD;128;2017;9530
PIRATEN;128;2017;0
NPD;128;2017;0
Die PARTEI;128;2017;0
FREIE WÄHLER;128;2017;1124
Volksabstimmung;128;2017;0
ÖDP;128;2017;0
MLPD;128;2017;138
SGP;128;2017;0
AD-DEMOKRATEN;128;2017;0
BGE;128;2017;0
DiB;128;2017;0
DKP;128;2017;0
DM;128;2017;0
Die Humanisten;128;2017;0
Gesundheitsforschung;128;2017;0
Tierschutzpartei;128;2017;0
V-Partei³;128;2017;0
BüSo;128;2017;0
DIE RECHTE;128;2017;0
PDV;128;2017;0
CDU;129;2017;70606
SPD;129;2017;54778
GRÜNE;129;2017;24248
DIE LINKE;129;2017;13024
FDP;129;2017;13219
AfD;129;2017;8569
PIRATEN;129;2017;1003
NPD;129;2017;0
Die PARTEI;129;2017;2722
FREIE WÄHLER;129;2017;0
Volksabstimmung;129;2017;0
ÖDP;129;2017;1027
MLPD;129;2017;107
SGP;129;2017;0
AD-DEMOKRATEN;129;2017;0
BGE;129;2017;0
DiB;129;2017;0
DKP;129;2017;173
DM;129;2017;0
Die Humanisten;129;2017;0
Gesundheitsforschung;129;2017;0
Tierschutzpartei;129;2017;0
V-Partei³;129;2017;0
EB: Abaga Ayingono;129;2017;224
EB: Overdiek;129;2017;154
BüSo;129;2017;0
DIE RECHTE;129;2017;0
PDV;129;2017;0
CDU;130;2017;75017
SPD;130;2017;45094
GRÜNE;130;2017;8968
DIE LINKE;130;2017;7738
FDP;130;2017;11291
AfD;130;2017;11078
PIRATEN;130;2017;0
NPD;130;2017;0
Die PARTEI;130;2017;1886
FREIE WÄHLER;130;2017;0
Volksabstimmung;130;2017;0
ÖDP;130;2017;0
MLPD;130;2017;0
SGP;130;2017;0
AD-DEMOKRATEN;130;2017;0
BGE;130;2017;0
DiB;130;2017;0
DKP;130;2017;0
DM;130;2017;0
Die Humanisten;130;2017;0
Gesundheitsforschung;130;2017;0
Tierschutzpartei;130;2017;0
V-Partei³;130;2017;0
EB: Barton;130;2017;514
BüSo;130;2017;0
DIE RECHTE;130;2017;0
PDV;130;2017;0
CDU;131;2017;81298
SPD;131;2017;48942
GRÜNE;131;2017;9992
DIE LINKE;131;2017;7582
FDP;131;2017;11401
AfD;131;2017;13996
PIRATEN;131;2017;0
NPD;131;2017;0
Die PARTEI;131;2017;0
FREIE WÄHLER;131;2017;1415
Volksabstimmung;131;2017;0
ÖDP;131;2017;0
MLPD;131;2017;0
SGP;131;2017;0
AD-DEMOKRATEN;131;2017;0
BGE;131;2017;0
DiB;131;2017;0
DKP;131;2017;0
DM;131;2017;0
Die Humanisten;131;2017;0
Gesundheitsforschung;131;2017;0
Tierschutzpartei;131;2017;0
V-Partei³;131;2017;0
BüSo;131;2017;0
DIE RECHTE;131;2017;0
PDV;131;2017;0
CDU;132;2017;56485
SPD;132;2017;61086
GRÜNE;132;2017;17728
DIE LINKE;132;2017;16489
FDP;132;2017;13495
AfD;132;2017;15028
PIRATEN;132;2017;0
NPD;132;2017;0
Die PARTEI;132;2017;3473
FREIE WÄHLER;132;2017;0
Volksabstimmung;132;2017;0
ÖDP;132;2017;0
MLPD;132;2017;293
SGP;132;2017;0
AD-DEMOKRATEN;132;2017;0
BGE;132;2017;0
DiB;132;2017;0
DKP;132;2017;0
DM;132;2017;0
Die Humanisten;132;2017;0
Gesundheitsforschung;132;2017;0
Tierschutzpartei;132;2017;0
V-Partei³;132;2017;0
BüSo;132;2017;0
DIE RECHTE;132;2017;0
PDV;132;2017;0
CDU;133;2017;59571
SPD;133;2017;61205
GRÜNE;133;2017;8444
DIE LINKE;133;2017;9353
FDP;133;2017;9411
AfD;133;2017;16633
PIRATEN;133;2017;0
NPD;133;2017;0
Die PARTEI;133;2017;0
FREIE WÄHLER;133;2017;1975
Volksabstimmung;133;2017;0
ÖDP;133;2017;0
MLPD;133;2017;0
SGP;133;2017;0
AD-DEMOKRATEN;133;2017;0
BGE;133;2017;0
DiB;133;2017;0
DKP;133;2017;0
DM;133;2017;0
Die Humanisten;133;2017;0
Gesundheitsforschung;133;2017;0
Tierschutzpartei;133;2017;0
V-Partei³;133;2017;0
BüSo;133;2017;0
DIE RECHTE;133;2017;0
PDV;133;2017;0
CDU;134;2017;53057
SPD;134;2017;55868
GRÜNE;134;2017;7372
DIE LINKE;134;2017;7862
FDP;134;2017;10575
AfD;134;2017;14796
PIRATEN;134;2017;0
NPD;134;2017;0
Die PARTEI;134;2017;0
FREIE WÄHLER;134;2017;0
Volksabstimmung;134;2017;0
ÖDP;134;2017;0
MLPD;134;2017;0
SGP;134;2017;0
AD-DEMOKRATEN;134;2017;0
BGE;134;2017;0
DiB;134;2017;0
DKP;134;2017;0
DM;134;2017;0
Die Humanisten;134;2017;0
Gesundheitsforschung;134;2017;0
Tierschutzpartei;134;2017;0
V-Partei³;134;2017;0
BüSo;134;2017;0
DIE RECHTE;134;2017;0
PDV;134;2017;0
CDU;135;2017;46526
SPD;135;2017;40908
GRÜNE;135;2017;7671
DIE LINKE;135;2017;6870
FDP;135;2017;10690
AfD;135;2017;13005
PIRATEN;135;2017;0
NPD;135;2017;0
Die PARTEI;135;2017;0
FREIE WÄHLER;135;2017;1607
Volksabstimmung;135;2017;0
ÖDP;135;2017;0
MLPD;135;2017;0
SGP;135;2017;0
AD-DEMOKRATEN;135;2017;0
BGE;135;2017;0
DiB;135;2017;0
DKP;135;2017;0
DM;135;2017;0
Die Humanisten;135;2017;0
Gesundheitsforschung;135;2017;0
Tierschutzpartei;135;2017;0
V-Partei³;135;2017;0
BüSo;135;2017;0
DIE RECHTE;135;2017;0
PDV;135;2017;0
CDU;136;2017;69910
SPD;136;2017;42211
GRÜNE;136;2017;9400
DIE LINKE;136;2017;8724
FDP;136;2017;10813
AfD;136;2017;14443
PIRATEN;136;2017;0
NPD;136;2017;0
Die PARTEI;136;2017;0
FREIE WÄHLER;136;2017;1482
Volksabstimmung;136;2017;0
ÖDP;136;2017;871
MLPD;136;2017;0
SGP;136;2017;0
AD-DEMOKRATEN;136;2017;0
BGE;136;2017;0
DiB;136;2017;0
DKP;136;2017;0
DM;136;2017;0
Die Humanisten;136;2017;0
Gesundheitsforschung;136;2017;0
Tierschutzpartei;136;2017;0
V-Partei³;136;2017;0
BüSo;136;2017;0
DIE RECHTE;136;2017;0
PDV;136;2017;0
CDU;137;2017;99004
SPD;137;2017;36983
GRÜNE;137;2017;11116
DIE LINKE;137;2017;9554
FDP;137;2017;10228
AfD;137;2017;16891
PIRATEN;137;2017;1821
NPD;137;2017;0
Die PARTEI;137;2017;0
FREIE WÄHLER;137;2017;0
Volksabstimmung;137;2017;0
ÖDP;137;2017;0
MLPD;137;2017;0
SGP;137;2017;0
AD-DEMOKRATEN;137;2017;0
BGE;137;2017;0
DiB;137;2017;0
DKP;137;2017;0
DM;137;2017;0
Die Humanisten;137;2017;0
Gesundheitsforschung;137;2017;0
Tierschutzpartei;137;2017;0
V-Partei³;137;2017;0
BüSo;137;2017;0
DIE RECHTE;137;2017;0
PDV;137;2017;0
CDU;138;2017;44948
SPD;138;2017;58206
GRÜNE;138;2017;5752
DIE LINKE;138;2017;8045
FDP;138;2017;11727
AfD;138;2017;16716
PIRATEN;138;2017;0
NPD;138;2017;0
Die PARTEI;138;2017;0
FREIE WÄHLER;138;2017;0
Volksabstimmung;138;2017;0
ÖDP;138;2017;0
MLPD;138;2017;278
SGP;138;2017;0
AD-DEMOKRATEN;138;2017;0
BGE;138;2017;0
DiB;138;2017;0
DKP;138;2017;0
DM;138;2017;0
Die Humanisten;138;2017;0
Gesundheitsforschung;138;2017;0
Tierschutzpartei;138;2017;0
V-Partei³;138;2017;0
EB: Tropp;138;2017;2627
BüSo;138;2017;0
DIE RECHTE;138;2017;0
PDV;138;2017;0
CDU;139;2017;44273
SPD;139;2017;49333
GRÜNE;139;2017;11538
DIE LINKE;139;2017;10804
FDP;139;2017;14175
AfD;139;2017;0
PIRATEN;139;2017;3565
NPD;139;2017;0
Die PARTEI;139;2017;0
FREIE WÄHLER;139;2017;0
Volksabstimmung;139;2017;0
ÖDP;139;2017;0
MLPD;139;2017;688
SGP;139;2017;0
AD-DEMOKRATEN;139;2017;0
BGE;139;2017;0
DiB;139;2017;0
DKP;139;2017;0
DM;139;2017;0
Die Humanisten;139;2017;0
Gesundheitsforschung;139;2017;0
Tierschutzpartei;139;2017;0
V-Partei³;139;2017;0
BüSo;139;2017;0
DIE RECHTE;139;2017;0
PDV;139;2017;0
CDU;140;2017;43773
SPD;140;2017;57655
GRÜNE;140;2017;11937
DIE LINKE;140;2017;15462
FDP;140;2017;10923
AfD;140;2017;14775
PIRATEN;140;2017;0
NPD;140;2017;0
Die PARTEI;140;2017;0
FREIE WÄHLER;140;2017;0
Volksabstimmung;140;2017;0
ÖDP;140;2017;0
MLPD;140;2017;492
SGP;140;2017;0
AD-DEMOKRATEN;140;2017;0
BGE;140;2017;0
DiB;140;2017;0
DKP;140;2017;0
DM;140;2017;0
Die Humanisten;140;2017;0
Gesundheitsforschung;140;2017;0
Tierschutzpartei;140;2017;0
V-Partei³;140;2017;0
BüSo;140;2017;0
DIE RECHTE;140;2017;0
PDV;140;2017;0
CDU;141;2017;30361
SPD;141;2017;52672
GRÜNE;141;2017;6992
DIE LINKE;141;2017;10064
FDP;141;2017;8448
AfD;141;2017;16799
PIRATEN;141;2017;0
NPD;141;2017;0
Die PARTEI;141;2017;0
FREIE WÄHLER;141;2017;0
Volksabstimmung;141;2017;0
ÖDP;141;2017;0
MLPD;141;2017;408
SGP;141;2017;0
AD-DEMOKRATEN;141;2017;0
BGE;141;2017;0
DiB;141;2017;0
DKP;141;2017;0
DM;141;2017;0
Die Humanisten;141;2017;0
Gesundheitsforschung;141;2017;0
Tierschutzpartei;141;2017;0
V-Partei³;141;2017;0
BüSo;141;2017;0
DIE RECHTE;141;2017;0
PDV;141;2017;0
CDU;142;2017;44228
SPD;142;2017;59990
GRÜNE;142;2017;11281
DIE LINKE;142;2017;11874
FDP;142;2017;9063
AfD;142;2017;14644
PIRATEN;142;2017;2091
NPD;142;2017;0
Die PARTEI;142;2017;0
FREIE WÄHLER;142;2017;993
Volksabstimmung;142;2017;0
ÖDP;142;2017;0
MLPD;142;2017;362
SGP;142;2017;0
AD-DEMOKRATEN;142;2017;0
BGE;142;2017;0
DiB;142;2017;0
DKP;142;2017;0
DM;142;2017;0
Die Humanisten;142;2017;0
Gesundheitsforschung;142;2017;0
Tierschutzpartei;142;2017;0
V-Partei³;142;2017;0
BüSo;142;2017;0
DIE RECHTE;142;2017;0
PDV;142;2017;0
CDU;143;2017;39933
SPD;143;2017;55038
GRÜNE;143;2017;9047
DIE LINKE;143;2017;12242
FDP;143;2017;9031
AfD;143;2017;15074
PIRATEN;143;2017;0
NPD;143;2017;0
Die PARTEI;143;2017;0
FREIE WÄHLER;143;2017;1524
Volksabstimmung;143;2017;0
ÖDP;143;2017;0
MLPD;143;2017;0
SGP;143;2017;0
AD-DEMOKRATEN;143;2017;0
BGE;143;2017;0
DiB;143;2017;0
DKP;143;2017;0
DM;143;2017;0
Die Humanisten;143;2017;0
Gesundheitsforschung;143;2017;0
Tierschutzpartei;143;2017;0
V-Partei³;143;2017;0
BüSo;143;2017;0
DIE RECHTE;143;2017;0
PDV;143;2017;0
CDU;144;2017;47452
SPD;144;2017;58019
GRÜNE;144;2017;9600
DIE LINKE;144;2017;8048
FDP;144;2017;9635
AfD;144;2017;13558
PIRATEN;144;2017;1565
NPD;144;2017;0
Die PARTEI;144;2017;0
FREIE WÄHLER;144;2017;941
Volksabstimmung;144;2017;0
ÖDP;144;2017;0
MLPD;144;2017;161
SGP;144;2017;0
AD-DEMOKRATEN;144;2017;0
BGE;144;2017;0
DiB;144;2017;0
DKP;144;2017;0
DM;144;2017;0
Die Humanisten;144;2017;0
Gesundheitsforschung;144;2017;0
Tierschutzpartei;144;2017;0
V-Partei³;144;2017;0
EB: Mollik;144;2017;406
BüSo;144;2017;0
DIE RECHTE;144;2017;0
PDV;144;2017;0
