kurzbezeichnung;wahlkreis_id;jahr;anzahl
Gesundheitsforschung;107;2017;145
Tierschutzpartei;107;2017;1098
V-Partei³;107;2017;197
BüSo;107;2017;0
DIE RECHTE;107;2017;0
PDV;107;2017;0
CDU;108;2017;56983
SPD;108;2017;37438
GRÜNE;108;2017;9583
DIE LINKE;108;2017;9895
FDP;108;2017;23585
AfD;108;2017;14887
PIRATEN;108;2017;723
NPD;108;2017;335
Die PARTEI;108;2017;1225
FREIE WÄHLER;108;2017;553
Volksabstimmung;108;2017;141
ÖDP;108;2017;159
MLPD;108;2017;82
SGP;108;2017;13
AD-DEMOKRATEN;108;2017;848
BGE;108;2017;163
DiB;108;2017;222
DKP;108;2017;28
DM;108;2017;158
Die Humanisten;108;2017;102
Gesundheitsforschung;108;2017;141
Tierschutzpartei;108;2017;1313
V-Partei³;108;2017;198
BüSo;108;2017;0
DIE RECHTE;108;2017;0
PDV;108;2017;0
CDU;109;2017;46786
SPD;109;2017;30547
GRÜNE;109;2017;8169
DIE LINKE;109;2017;9627
FDP;109;2017;17946
AfD;109;2017;12373
PIRATEN;109;2017;582
NPD;109;2017;350
Die PARTEI;109;2017;1280
FREIE WÄHLER;109;2017;279
Volksabstimmung;109;2017;126
ÖDP;109;2017;110
MLPD;109;2017;85
SGP;109;2017;6
AD-DEMOKRATEN;109;2017;613
BGE;109;2017;130
DiB;109;2017;142
DKP;109;2017;22
DM;109;2017;111
Die Humanisten;109;2017;91
Gesundheitsforschung;109;2017;118
Tierschutzpartei;109;2017;1100
V-Partei³;109;2017;243
BüSo;109;2017;0
DIE RECHTE;109;2017;0
PDV;109;2017;0
CDU;110;2017;54907
SPD;110;2017;34051
GRÜNE;110;2017;10871
DIE LINKE;110;2017;9805
FDP;110;2017;26859
AfD;110;2017;12104
PIRATEN;110;2017;634
NPD;110;2017;310
Die PARTEI;110;2017;1318
FREIE WÄHLER;110;2017;371
Volksabstimmung;110;2017;123
ÖDP;110;2017;159
MLPD;110;2017;82
SGP;110;2017;6
AD-DEMOKRATEN;110;2017;764
BGE;110;2017;135
DiB;110;2017;161
DKP;110;2017;20
DM;110;2017;127
Die Humanisten;110;2017;62
Gesundheitsforschung;110;2017;117
Tierschutzpartei;110;2017;1041
V-Partei³;110;2017;163
BüSo;110;2017;0
DIE RECHTE;110;2017;0
PDV;110;2017;0
CDU;111;2017;65475
SPD;111;2017;38368
GRÜNE;111;2017;11591
DIE LINKE;111;2017;10342
FDP;111;2017;27576
AfD;111;2017;12841
PIRATEN;111;2017;712
NPD;111;2017;366
Die PARTEI;111;2017;1207
FREIE WÄHLER;111;2017;433
Volksabstimmung;111;2017;138
ÖDP;111;2017;149
MLPD;111;2017;52
SGP;111;2017;9
AD-DEMOKRATEN;111;2017;363
BGE;111;2017;151
DiB;111;2017;185
DKP;111;2017;29
DM;111;2017;162
Die Humanisten;111;2017;96
Gesundheitsforschung;111;2017;163
Tierschutzpartei;111;2017;1446
V-Partei³;111;2017;164
BüSo;111;2017;0
DIE RECHTE;111;2017;0
PDV;111;2017;0
CDU;112;2017;69700
SPD;112;2017;39316
GRÜNE;112;2017;10098
DIE LINKE;112;2017;9366
FDP;112;2017;22687
AfD;112;2017;11621
PIRATEN;112;2017;560
NPD;112;2017;330
Die PARTEI;112;2017;969
FREIE WÄHLER;112;2017;614
Volksabstimmung;112;2017;125
ÖDP;112;2017;157
MLPD;112;2017;63
SGP;112;2017;5
AD-DEMOKRATEN;112;2017;56
BGE;112;2017;135
DiB;112;2017;165
DKP;112;2017;15
DM;112;2017;120
Die Humanisten;112;2017;73
Gesundheitsforschung;112;2017;142
Tierschutzpartei;112;2017;1170
V-Partei³;112;2017;171
BüSo;112;2017;0
DIE RECHTE;112;2017;0
PDV;112;2017;0
CDU;113;2017;53623
SPD;113;2017;45627
GRÜNE;113;2017;9743
DIE LINKE;113;2017;10637
FDP;113;2017;19709
AfD;113;2017;14325
PIRATEN;113;2017;664
NPD;113;2017;361
Die PARTEI;113;2017;1136
FREIE WÄHLER;113;2017;380
Volksabstimmung;113;2017;144
ÖDP;113;2017;142
MLPD;113;2017;121
SGP;113;2017;10
AD-DEMOKRATEN;113;2017;405
BGE;113;2017;132
DiB;113;2017;159
DKP;113;2017;11
DM;113;2017;156
Die Humanisten;113;2017;71
Gesundheitsforschung;113;2017;171
Tierschutzpartei;113;2017;1223
V-Partei³;113;2017;148
BüSo;113;2017;0
DIE RECHTE;113;2017;0
PDV;113;2017;0
CDU;114;2017;40955
SPD;114;2017;36714
GRÜNE;114;2017;9307
DIE LINKE;114;2017;10090
FDP;114;2017;18032
AfD;114;2017;12186
PIRATEN;114;2017;663
NPD;114;2017;251
Die PARTEI;114;2017;1248
FREIE WÄHLER;114;2017;319
Volksabstimmung;114;2017;110
ÖDP;114;2017;111
MLPD;114;2017;120
SGP;114;2017;10
AD-DEMOKRATEN;114;2017;669
BGE;114;2017;178
DiB;114;2017;143
DKP;114;2017;33
DM;114;2017;164
Die Humanisten;114;2017;47
Gesundheitsforschung;114;2017;109
Tierschutzpartei;114;2017;946
V-Partei³;114;2017;125
BüSo;114;2017;0
DIE RECHTE;114;2017;0
PDV;114;2017;0
CDU;115;2017;30746
SPD;115;2017;37925
GRÜNE;115;2017;7844
DIE LINKE;115;2017;10369
FDP;115;2017;12491
AfD;115;2017;13549
PIRATEN;115;2017;717
NPD;115;2017;439
Die PARTEI;115;2017;1353
FREIE WÄHLER;115;2017;294
Volksabstimmung;115;2017;107
ÖDP;115;2017;106
MLPD;115;2017;209
SGP;115;2017;19
AD-DEMOKRATEN;115;2017;1536
BGE;115;2017;118
DiB;115;2017;140
DKP;115;2017;44
DM;115;2017;129
Die Humanisten;115;2017;86
Gesundheitsforschung;115;2017;118
Tierschutzpartei;115;2017;1110
V-Partei³;115;2017;167
BüSo;115;2017;0
DIE RECHTE;115;2017;0
PDV;115;2017;0
CDU;116;2017;22830
SPD;116;2017;34695
GRÜNE;116;2017;4493
DIE LINKE;116;2017;8546
FDP;116;2017;8369
AfD;116;2017;15794
PIRATEN;116;2017;688
NPD;116;2017;594
Die PARTEI;116;2017;938
FREIE WÄHLER;116;2017;262
Volksabstimmung;116;2017;102
ÖDP;116;2017;61
MLPD;116;2017;213
SGP;116;2017;20
AD-DEMOKRATEN;116;2017;2483
BGE;116;2017;108
DiB;116;2017;104
DKP;116;2017;41
DM;116;2017;116
Die Humanisten;116;2017;52
Gesundheitsforschung;116;2017;116
Tierschutzpartei;116;2017;1068
V-Partei³;116;2017;99
BüSo;116;2017;0
DIE RECHTE;116;2017;0
PDV;116;2017;0
CDU;117;2017;39085
SPD;117;2017;49165
GRÜNE;117;2017;8228
DIE LINKE;117;2017;12373
FDP;117;2017;14890
AfD;117;2017;18560
PIRATEN;117;2017;795
NPD;117;2017;508
Die PARTEI;117;2017;1284
FREIE WÄHLER;117;2017;362
Volksabstimmung;117;2017;166
ÖDP;117;2017;133
MLPD;117;2017;146
SGP;117;2017;24
AD-DEMOKRATEN;117;2017;942
BGE;117;2017;122
DiB;117;2017;131
DKP;117;2017;31
DM;117;2017;115
Die Humanisten;117;2017;86
Gesundheitsforschung;117;2017;143
Tierschutzpartei;117;2017;1422
V-Partei³;117;2017;150
DIE VIOLETTEN;117;2017;0
BüSo;117;2017;0
DIE RECHTE;117;2017;0
PDV;117;2017;0
CDU;118;2017;39847
SPD;118;2017;41731
GRÜNE;118;2017;9465
DIE LINKE;118;2017;10546
FDP;118;2017;18337
AfD;118;2017;16200
PIRATEN;118;2017;552
NPD;118;2017;309
Die PARTEI;118;2017;1234
FREIE WÄHLER;118;2017;274
Volksabstimmung;118;2017;116
ÖDP;118;2017;134
MLPD;118;2017;163
SGP;118;2017;27
AD-DEMOKRATEN;118;2017;570
BGE;118;2017;135
DiB;118;2017;179
DKP;118;2017;62
DM;118;2017;117
Die Humanisten;118;2017;79
Gesundheitsforschung;118;2017;126
Tierschutzpartei;118;2017;1297
V-Partei³;118;2017;151
DIE VIOLETTEN;118;2017;0
BüSo;118;2017;0
DIE RECHTE;118;2017;0
PDV;118;2017;0
CDU;119;2017;25606
SPD;119;2017;34727
GRÜNE;119;2017;6746
DIE LINKE;119;2017;9524
FDP;119;2017;10583
AfD;119;2017;16339
PIRATEN;119;2017;576
NPD;119;2017;378
Die PARTEI;119;2017;1224
FREIE WÄHLER;119;2017;239
Volksabstimmung;119;2017;132
ÖDP;119;2017;90
MLPD;119;2017;186
SGP;119;2017;8
AD-DEMOKRATEN;119;2017;935
BGE;119;2017;114
DiB;119;2017;172
DKP;119;2017;88
DM;119;2017;128
Die Humanisten;119;2017;77
Gesundheitsforschung;119;2017;133
Tierschutzpartei;119;2017;1088
V-Partei³;119;2017;122
BüSo;119;2017;0
DIE RECHTE;119;2017;0
PDV;119;2017;0
CDU;120;2017;45826
SPD;120;2017;37699
GRÜNE;120;2017;14312
DIE LINKE;120;2017;12574
FDP;120;2017;23068
AfD;120;2017;12735
PIRATEN;120;2017;554
NPD;120;2017;259
Die PARTEI;120;2017;1791
FREIE WÄHLER;120;2017;292
Volksabstimmung;120;2017;151
ÖDP;120;2017;173
MLPD;120;2017;134
SGP;120;2017;13
AD-DEMOKRATEN;120;2017;364
BGE;120;2017;173
DiB;120;2017;249
DKP;120;2017;89
DM;120;2017;115
Die Humanisten;120;2017;97
Gesundheitsforschung;120;2017;134
Tierschutzpartei;120;2017;1356
V-Partei³;120;2017;251
BüSo;120;2017;0
DIE RECHTE;120;2017;0
PDV;120;2017;0
CDU;121;2017;35108
SPD;121;2017;38822
GRÜNE;121;2017;7132
DIE LINKE;121;2017;8970
FDP;121;2017;12674
AfD;121;2017;14777
PIRATEN;121;2017;540
NPD;121;2017;362
Die PARTEI;121;2017;1163
FREIE WÄHLER;121;2017;320
Volksabstimmung;121;2017;138
ÖDP;121;2017;78
MLPD;121;2017;168
SGP;121;2017;8
AD-DEMOKRATEN;121;2017;892
BGE;121;2017;100
DiB;121;2017;124
DKP;121;2017;14
DM;121;2017;109
Die Humanisten;121;2017;66
Gesundheitsforschung;121;2017;134
Tierschutzpartei;121;2017;1060
V-Partei³;121;2017;125
BüSo;121;2017;0
DIE RECHTE;121;2017;0
PDV;121;2017;0
CDU;122;2017;41079
SPD;122;2017;44224
GRÜNE;122;2017;7189
DIE LINKE;122;2017;9201
FDP;122;2017;14759
AfD;122;2017;17387
PIRATEN;122;2017;667
NPD;122;2017;306
Die PARTEI;122;2017;887
FREIE WÄHLER;122;2017;365
Volksabstimmung;122;2017;174
ÖDP;122;2017;104
MLPD;122;2017;163
SGP;122;2017;6
AD-DEMOKRATEN;122;2017;1026
BGE;122;2017;111
DiB;122;2017;97
DKP;122;2017;25
DM;122;2017;167
Die Humanisten;122;2017;66
Gesundheitsforschung;122;2017;150
Tierschutzpartei;122;2017;1234
V-Partei³;122;2017;123
BüSo;122;2017;0
DIE RECHTE;122;2017;0
PDV;122;2017;0
CDU;123;2017;26452
SPD;123;2017;39524
GRÜNE;123;2017;5489
DIE LINKE;123;2017;8703
FDP;123;2017;10834
AfD;123;2017;20113
PIRATEN;123;2017;550
NPD;123;2017;417
Die PARTEI;123;2017;1010
FREIE WÄHLER;123;2017;461
Volksabstimmung;123;2017;132
ÖDP;123;2017;109
MLPD;123;2017;384
SGP;123;2017;24
AD-DEMOKRATEN;123;2017;1904
BGE;123;2017;115
DiB;123;2017;100
DKP;123;2017;39
DM;123;2017;86
Die Humanisten;123;2017;75
Gesundheitsforschung;123;2017;163
Tierschutzpartei;123;2017;1273
V-Partei³;123;2017;109
BüSo;123;2017;0
DIE RECHTE;123;2017;0
PDV;123;2017;0
CDU;124;2017;67425
SPD;124;2017;35466
GRÜNE;124;2017;9142
DIE LINKE;124;2017;8433
FDP;124;2017;19339
AfD;124;2017;9719
PIRATEN;124;2017;541
NPD;124;2017;255
Die PARTEI;124;2017;883
FREIE WÄHLER;124;2017;368
Volksabstimmung;124;2017;90
ÖDP;124;2017;122
MLPD;124;2017;56
SGP;124;2017;7
AD-DEMOKRATEN;124;2017;290
BGE;124;2017;120
DiB;124;2017;120
DKP;124;2017;15
DM;124;2017;130
Die Humanisten;124;2017;72
Gesundheitsforschung;124;2017;127
Tierschutzpartei;124;2017;762
V-Partei³;124;2017;96
BüSo;124;2017;0
DIE RECHTE;124;2017;0
PDV;124;2017;0
CDU;125;2017;44967
SPD;125;2017;47013
GRÜNE;125;2017;7248
DIE LINKE;125;2017;10292
FDP;125;2017;15741
AfD;125;2017;18710
PIRATEN;125;2017;667
NPD;125;2017;421
Die PARTEI;125;2017;1062
FREIE WÄHLER;125;2017;294
Volksabstimmung;125;2017;160
ÖDP;125;2017;340
MLPD;125;2017;119
SGP;125;2017;12
AD-DEMOKRATEN;125;2017;1140
BGE;125;2017;107
DiB;125;2017;110
DKP;125;2017;337
DM;125;2017;129
Die Humanisten;125;2017;57
Gesundheitsforschung;125;2017;143
Tierschutzpartei;125;2017;1330
V-Partei³;125;2017;115
BüSo;125;2017;0
DIE RECHTE;125;2017;0
PDV;125;2017;0
CDU;126;2017;73881
SPD;126;2017;33697
GRÜNE;126;2017;9220
DIE LINKE;126;2017;6540
FDP;126;2017;20609
AfD;126;2017;9405
PIRATEN;126;2017;441
NPD;126;2017;195
Die PARTEI;126;2017;711
FREIE WÄHLER;126;2017;553
Volksabstimmung;126;2017;100
ÖDP;126;2017;156
MLPD;126;2017;45
SGP;126;2017;13
AD-DEMOKRATEN;126;2017;123
BGE;126;2017;65
DiB;126;2017;99
DKP;126;2017;22
DM;126;2017;104
Die Humanisten;126;2017;76
Gesundheitsforschung;126;2017;125
Tierschutzpartei;126;2017;768
V-Partei³;126;2017;108
BüSo;126;2017;0
DIE RECHTE;126;2017;0
PDV;126;2017;0
CDU;127;2017;68636
SPD;127;2017;32787
GRÜNE;127;2017;11667
DIE LINKE;127;2017;8394
FDP;127;2017;21116
AfD;127;2017;9496
PIRATEN;127;2017;495
NPD;127;2017;233
Die PARTEI;127;2017;841
FREIE WÄHLER;127;2017;248
Volksabstimmung;127;2017;110
ÖDP;127;2017;178
MLPD;127;2017;31
SGP;127;2017;7
AD-DEMOKRATEN;127;2017;50
BGE;127;2017;84
DiB;127;2017;150
DKP;127;2017;17
DM;127;2017;130
Die Humanisten;127;2017;65
Gesundheitsforschung;127;2017;139
Tierschutzpartei;127;2017;839
V-Partei³;127;2017;113
BüSo;127;2017;0
DIE RECHTE;127;2017;0
FAMILIE;127;2017;0
PDV;127;2017;0
CDU;128;2017;57215
SPD;128;2017;41815
GRÜNE;128;2017;11026
DIE LINKE;128;2017;9692
FDP;128;2017;17205
AfD;128;2017;10342
PIRATEN;128;2017;560
NPD;128;2017;259
Die PARTEI;128;2017;899
FREIE WÄHLER;128;2017;421
Volksabstimmung;128;2017;68
ÖDP;128;2017;118
MLPD;128;2017;68
SGP;128;2017;12
AD-DEMOKRATEN;128;2017;265
BGE;128;2017;105
DiB;128;2017;106
DKP;128;2017;20
DM;128;2017;119
Die Humanisten;128;2017;52
Gesundheitsforschung;128;2017;113
Tierschutzpartei;128;2017;794
V-Partei³;128;2017;109
BüSo;128;2017;0
DIE RECHTE;128;2017;0
PDV;128;2017;0
CDU;129;2017;62276
SPD;129;2017;39714
GRÜNE;129;2017;27739
DIE LINKE;129;2017;19287
FDP;129;2017;25684
AfD;129;2017;9393
PIRATEN;129;2017;712
NPD;129;2017;111
Die PARTEI;129;2017;1935
FREIE WÄHLER;129;2017;246
Volksabstimmung;129;2017;110
ÖDP;129;2017;641
MLPD;129;2017;64
SGP;129;2017;8
AD-DEMOKRATEN;129;2017;137
BGE;129;2017;218
DiB;129;2017;337
DKP;129;2017;66
DM;129;2017;192
Die Humanisten;129;2017;158
Gesundheitsforschung;129;2017;95
Tierschutzpartei;129;2017;781
V-Partei³;129;2017;222
BüSo;129;2017;0
DIE RECHTE;129;2017;0
PDV;129;2017;0
CDU;130;2017;65357
SPD;130;2017;38992
GRÜNE;130;2017;10815
DIE LINKE;130;2017;8997
FDP;130;2017;21175
AfD;130;2017;12025
PIRATEN;130;2017;538
NPD;130;2017;271
Die PARTEI;130;2017;1056
FREIE WÄHLER;130;2017;472
Volksabstimmung;130;2017;142
ÖDP;130;2017;153
MLPD;130;2017;30
SGP;130;2017;13
AD-DEMOKRATEN;130;2017;622
BGE;130;2017;102
DiB;130;2017;90
DKP;130;2017;12
DM;130;2017;153
Die Humanisten;130;2017;69
Gesundheitsforschung;130;2017;119
Tierschutzpartei;130;2017;808
V-Partei³;130;2017;133
BüSo;130;2017;0
DIE RECHTE;130;2017;0
PDV;130;2017;0
CDU;131;2017;67175
SPD;131;2017;40104
GRÜNE;131;2017;13817
DIE LINKE;131;2017;10595
FDP;131;2017;22848
AfD;131;2017;15081
PIRATEN;131;2017;595
NPD;131;2017;329
Die PARTEI;131;2017;1081
FREIE WÄHLER;131;2017;655
Volksabstimmung;131;2017;152
ÖDP;131;2017;220
MLPD;131;2017;47
SGP;131;2017;10
AD-DEMOKRATEN;131;2017;454
BGE;131;2017;138
DiB;131;2017;130
DKP;131;2017;21
DM;131;2017;178
Die Humanisten;131;2017;77
Gesundheitsforschung;131;2017;167
Tierschutzpartei;131;2017;975
V-Partei³;131;2017;178
BüSo;131;2017;0
DIE RECHTE;131;2017;0
PDV;131;2017;0
CDU;132;2017;50995
SPD;132;2017;46883
GRÜNE;132;2017;20567
DIE LINKE;132;2017;20522
FDP;132;2017;21364
AfD;132;2017;16514
PIRATEN;132;2017;938
NPD;132;2017;289
Die PARTEI;132;2017;2168
FREIE WÄHLER;132;2017;388
Volksabstimmung;132;2017;141
ÖDP;132;2017;201
MLPD;132;2017;142
SGP;132;2017;28
AD-DEMOKRATEN;132;2017;1039
BGE;132;2017;263
DiB;132;2017;293
DKP;132;2017;47
DM;132;2017;235
Die Humanisten;132;2017;125
Gesundheitsforschung;132;2017;138
Tierschutzpartei;132;2017;1092
V-Partei³;132;2017;244
BüSo;132;2017;0
DIE RECHTE;132;2017;0
PDV;132;2017;0
CDU;133;2017;52994
SPD;133;2017;47940
GRÜNE;133;2017;11485
DIE LINKE;133;2017;11589
FDP;133;2017;19186
AfD;133;2017;18098
PIRATEN;133;2017;640
NPD;133;2017;342
Die PARTEI;133;2017;1002
FREIE WÄHLER;133;2017;972
Volksabstimmung;133;2017;153
ÖDP;133;2017;133
MLPD;133;2017;70
SGP;133;2017;8
AD-DEMOKRATEN;133;2017;408
BGE;133;2017;112
DiB;133;2017;127
DKP;133;2017;23
DM;133;2017;159
Die Humanisten;133;2017;73
Gesundheitsforschung;133;2017;140
Tierschutzpartei;133;2017;1222
V-Partei³;133;2017;171
BüSo;133;2017;0
DIE RECHTE;133;2017;0
PDV;133;2017;0
CDU;134;2017;49160
SPD;134;2017;43966
GRÜNE;134;2017;9625
DIE LINKE;134;2017;9432
FDP;134;2017;16865
AfD;134;2017;15829
PIRATEN;134;2017;626
NPD;134;2017;293
Die PARTEI;134;2017;1052
FREIE WÄHLER;134;2017;448
Volksabstimmung;134;2017;148
ÖDP;134;2017;157
MLPD;134;2017;51
SGP;134;2017;4
AD-DEMOKRATEN;134;2017;228
BGE;134;2017;169
DiB;134;2017;121
DKP;134;2017;19
DM;134;2017;156
Die Humanisten;134;2017;79
Gesundheitsforschung;134;2017;145
Tierschutzpartei;134;2017;947
V-Partei³;134;2017;153
BüSo;134;2017;0
DIE RECHTE;134;2017;0
PDV;134;2017;0
CDU;135;2017;40214
SPD;135;2017;35509
GRÜNE;135;2017;8869
DIE LINKE;135;2017;8399
FDP;135;2017;15916
AfD;135;2017;14147
PIRATEN;135;2017;553
NPD;135;2017;278
Die PARTEI;135;2017;784
FREIE WÄHLER;135;2017;871
Volksabstimmung;135;2017;121
ÖDP;135;2017;121
MLPD;135;2017;37
SGP;135;2017;7
AD-DEMOKRATEN;135;2017;185
BGE;135;2017;117
DiB;135;2017;78
DKP;135;2017;19
DM;135;2017;182
Die Humanisten;135;2017;56
Gesundheitsforschung;135;2017;100
Tierschutzpartei;135;2017;879
V-Partei³;135;2017;95
BüSo;135;2017;0
DIE RECHTE;135;2017;0
PDV;135;2017;0
CDU;136;2017;58939
SPD;136;2017;39038
GRÜNE;136;2017;10194
DIE LINKE;136;2017;10188
FDP;136;2017;19543
AfD;136;2017;15197
PIRATEN;136;2017;603
NPD;136;2017;336
Die PARTEI;136;2017;959
FREIE WÄHLER;136;2017;758
Volksabstimmung;136;2017;120
ÖDP;136;2017;348
MLPD;136;2017;32
SGP;136;2017;11
AD-DEMOKRATEN;136;2017;211
BGE;136;2017;158
DiB;136;2017;98
DKP;136;2017;14
DM;136;2017;149
Die Humanisten;136;2017;55
Gesundheitsforschung;136;2017;145
Tierschutzpartei;136;2017;956
V-Partei³;136;2017;139
BüSo;136;2017;0
DIE RECHTE;136;2017;0
PDV;136;2017;0
CDU;137;2017;75628
SPD;137;2017;35055
GRÜNE;137;2017;13612
DIE LINKE;137;2017;12292
FDP;137;2017;24976
AfD;137;2017;18484
PIRATEN;137;2017;814
NPD;137;2017;294
Die PARTEI;137;2017;1266
FREIE WÄHLER;137;2017;488
Volksabstimmung;137;2017;172
ÖDP;137;2017;223
MLPD;137;2017;39
SGP;137;2017;13
AD-DEMOKRATEN;137;2017;301
BGE;137;2017;162
DiB;137;2017;191
DKP;137;2017;10
DM;137;2017;309
Die Humanisten;137;2017;110
Gesundheitsforschung;137;2017;162
Tierschutzpartei;137;2017;1084
V-Partei³;137;2017;212
BüSo;137;2017;0
DIE RECHTE;137;2017;0
PDV;137;2017;0
CDU;138;2017;42972
SPD;138;2017;43548
GRÜNE;138;2017;8673
DIE LINKE;138;2017;10743
FDP;138;2017;18722
AfD;138;2017;17622
PIRATEN;138;2017;683
NPD;138;2017;457
Die PARTEI;138;2017;1202
FREIE WÄHLER;138;2017;410
Volksabstimmung;138;2017;182
ÖDP;138;2017;154
MLPD;138;2017;174
SGP;138;2017;15
AD-DEMOKRATEN;138;2017;824
BGE;138;2017;120
DiB;138;2017;136
DKP;138;2017;41
DM;138;2017;153
Die Humanisten;138;2017;104
Gesundheitsforschung;138;2017;177
Tierschutzpartei;138;2017;1533
V-Partei³;138;2017;149
BüSo;138;2017;0
DIE RECHTE;138;2017;0
PDV;138;2017;0
CDU;139;2017;37284
SPD;139;2017;40767
GRÜNE;139;2017;11142
DIE LINKE;139;2017;11092
FDP;139;2017;17270
AfD;139;2017;13190
PIRATEN;139;2017;881
NPD;139;2017;264
Die PARTEI;139;2017;1158
FREIE WÄHLER;139;2017;291
Volksabstimmung;139;2017;143
ÖDP;139;2017;183
MLPD;139;2017;158
SGP;139;2017;9
AD-DEMOKRATEN;139;2017;452
BGE;139;2017;163
DiB;139;2017;198
DKP;139;2017;46
DM;139;2017;133
Die Humanisten;139;2017;80
Gesundheitsforschung;139;2017;135
Tierschutzpartei;139;2017;1239
V-Partei³;139;2017;146
BüSo;139;2017;0
DIE RECHTE;139;2017;0
PDV;139;2017;0
CDU;140;2017;39580
SPD;140;2017;46243
GRÜNE;140;2017;13862
DIE LINKE;140;2017;15953
FDP;140;2017;17449
AfD;140;2017;15190
PIRATEN;140;2017;765
NPD;140;2017;408
Die PARTEI;140;2017;1924
FREIE WÄHLER;140;2017;302
Volksabstimmung;140;2017;138
ÖDP;140;2017;180
MLPD;140;2017;167
SGP;140;2017;14
AD-DEMOKRATEN;140;2017;904
BGE;140;2017;219
DiB;140;2017;270
DKP;140;2017;45
DM;140;2017;155
Die Humanisten;140;2017;143
Gesundheitsforschung;140;2017;158
Tierschutzpartei;140;2017;1418
V-Partei³;140;2017;217
BüSo;140;2017;0
DIE RECHTE;140;2017;0
PDV;140;2017;0
CDU;141;2017;29629
SPD;141;2017;43312
GRÜNE;141;2017;7414
DIE LINKE;141;2017;10860
FDP;141;2017;11560
AfD;141;2017;17001
PIRATEN;141;2017;788
NPD;141;2017;510
Die PARTEI;141;2017;1234
FREIE WÄHLER;141;2017;321
Volksabstimmung;141;2017;135
ÖDP;141;2017;131
MLPD;141;2017;201
SGP;141;2017;27
AD-DEMOKRATEN;141;2017;1106
BGE;141;2017;159
DiB;141;2017;129
DKP;141;2017;23
DM;141;2017;122
Die Humanisten;141;2017;83
Gesundheitsforschung;141;2017;177
Tierschutzpartei;141;2017;1435
V-Partei³;141;2017;133
BüSo;141;2017;0
DIE RECHTE;141;2017;0
PDV;141;2017;0
CDU;142;2017;37967
SPD;142;2017;46424
GRÜNE;142;2017;14702
DIE LINKE;142;2017;15506
FDP;142;2017;17193
AfD;142;2017;15197
PIRATEN;142;2017;1041
NPD;142;2017;456
Die PARTEI;142;2017;2137
FREIE WÄHLER;142;2017;437
Volksabstimmung;142;2017;156
ÖDP;142;2017;162
MLPD;142;2017;176
SGP;142;2017;20
AD-DEMOKRATEN;142;2017;838
BGE;142;2017;229
DiB;142;2017;266
DKP;142;2017;52
DM;142;2017;149
Die Humanisten;142;2017;120
Gesundheitsforschung;142;2017;163
Tierschutzpartei;142;2017;1304
V-Partei³;142;2017;228
BüSo;142;2017;0
DIE RECHTE;142;2017;0
PDV;142;2017;0
CDU;143;2017;34822
SPD;143;2017;46513
GRÜNE;143;2017;10190
DIE LINKE;143;2017;12924
FDP;143;2017;15403
AfD;143;2017;15510
PIRATEN;143;2017;835
NPD;143;2017;460
Die PARTEI;143;2017;1532
FREIE WÄHLER;143;2017;527
Volksabstimmung;143;2017;148
ÖDP;143;2017;111
MLPD;143;2017;116
SGP;143;2017;13
AD-DEMOKRATEN;143;2017;1030
BGE;143;2017;163
DiB;143;2017;203
DKP;143;2017;57
DM;143;2017;140
Die Humanisten;143;2017;97
Gesundheitsforschung;143;2017;173
Tierschutzpartei;143;2017;1297
V-Partei³;143;2017;152
BüSo;143;2017;0
DIE RECHTE;143;2017;0
PDV;143;2017;0
CDU;144;2017;40697
SPD;144;2017;50205
GRÜNE;144;2017;10254
DIE LINKE;144;2017;10313
FDP;144;2017;17196
AfD;144;2017;14689
PIRATEN;144;2017;804
NPD;144;2017;463
Die PARTEI;144;2017;1146
FREIE WÄHLER;144;2017;561
Volksabstimmung;144;2017;165
ÖDP;144;2017;115
MLPD;144;2017;88
SGP;144;2017;20
AD-DEMOKRATEN;144;2017;717
BGE;144;2017;97
DiB;144;2017;122
DKP;144;2017;19
DM;144;2017;143
Die Humanisten;144;2017;76
Gesundheitsforschung;144;2017;166
Tierschutzpartei;144;2017;1376
V-Partei³;144;2017;148
BüSo;144;2017;0
DIE RECHTE;144;2017;0
PDV;144;2017;0
CDU;145;2017;51475
SPD;145;2017;53467
GRÜNE;145;2017;8938
DIE LINKE;145;2017;11837
FDP;145;2017;17678
AfD;145;2017;19068
PIRATEN;145;2017;944
NPD;145;2017;547
Die PARTEI;145;2017;1170
FREIE WÄHLER;145;2017;605
Volksabstimmung;145;2017;173
ÖDP;145;2017;110
MLPD;145;2017;110
SGP;145;2017;17
AD-DEMOKRATEN;145;2017;1384
BGE;145;2017;134
DiB;145;2017;141
DKP;145;2017;38
DM;145;2017;144
Die Humanisten;145;2017;72
Gesundheitsforschung;145;2017;194
Tierschutzpartei;145;2017;1336
V-Partei³;145;2017;153
BüSo;145;2017;0
DIE RECHTE;145;2017;0
PDV;145;2017;0
CDU;146;2017;62764
SPD;146;2017;43184
GRÜNE;146;2017;10723
DIE LINKE;146;2017;11702
FDP;146;2017;23296
AfD;146;2017;16165
PIRATEN;146;2017;634
NPD;146;2017;310
Die PARTEI;146;2017;1183
FREIE WÄHLER;146;2017;387
Volksabstimmung;146;2017;159
ÖDP;146;2017;149
MLPD;146;2017;40
SGP;146;2017;11
AD-DEMOKRATEN;146;2017;184
BGE;146;2017;168
DiB;146;2017;183
DKP;146;2017;28
DM;146;2017;168
Die Humanisten;146;2017;78
